timestamp,rpm,speed,tps,map,iat,eot,load,voltage,fuel_lh,gear
17:35:41,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:35:52,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:36:08,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:36:19,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:36:29,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:36:42,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:36:54,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:37:04,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:37:17,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:37:25,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:37:38,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:37:50,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:01,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:11,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:22,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:34,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:47,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:38:59,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:39:10,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:39:18,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:39:32,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:39:42,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:39:55,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:40:07,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:40:20,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:40:32,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:40:45,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:40:57,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:41:10,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:41:22,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:41:35,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:41:47,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:41:58,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:42:11,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:42:25,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:42:39,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:42:51,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:43:02,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:43:15,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:43:28,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:43:38,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:43:52,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:44:04,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:44:18,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:44:28,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:44:41,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:44:52,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:45:05,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:45:17,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:45:28,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:45:41,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:45:51,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:02,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:14,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:27,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:37,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:38,0,0,0.00,0.0,25.0,0.0,0.00,0.00,0.000,
17:46:39,1650,0,13.73,49.0,7.0,47.0,23.14,13.60,1.516,
17:46:40,1363,0,13.73,52.0,7.0,46.0,23.53,13.90,1.329,
17:46:41,1236,0,13.73,52.0,7.0,46.0,23.53,14.00,1.206,
17:46:42,1386,0,13.73,52.0,7.0,45.0,23.92,13.90,1.352,
17:46:43,1381,0,13.73,52.0,7.0,45.0,23.92,13.90,1.346,
17:46:44,1374,0,13.73,51.0,7.0,45.0,24.71,14.10,1.314,
17:46:45,1379,0,13.73,53.0,7.0,45.0,23.53,13.60,1.370,
17:46:47,1374,0,13.73,53.0,7.0,45.0,23.92,14.10,1.365,
17:46:48,1419,0,13.73,52.0,7.0,45.0,23.92,14.20,1.384,
17:46:50,1321,0,13.73,52.0,7.0,45.0,24.31,13.80,1.288,
17:46:51,1302,0,13.73,54.0,7.0,45.0,23.92,13.90,1.319,
17:46:52,1462,0,13.73,53.0,7.0,45.0,23.92,13.90,1.453,
17:46:52,1376,0,13.73,53.0,7.0,45.0,24.31,14.10,1.367,
17:46:53,1499,0,13.73,51.0,7.0,45.0,23.14,14.00,1.433,
17:46:54,1432,0,13.73,53.0,7.0,45.0,23.53,14.00,1.423,
17:46:55,1429,0,13.73,52.0,7.0,45.0,23.92,13.90,1.393,
17:46:56,1407,0,13.73,53.0,7.0,45.0,23.53,13.90,1.398,
17:46:57,1348,0,13.73,53.0,7.0,45.0,23.53,14.10,1.339,
17:46:58,1394,0,13.73,53.0,7.0,45.0,23.14,13.90,1.385,
17:46:59,1460,0,13.73,54.0,7.0,45.0,23.92,13.90,1.478,
17:47:01,1426,0,13.73,52.0,7.0,45.0,23.92,14.10,1.391,
17:47:02,1476,0,13.73,53.0,7.0,45.0,23.92,14.10,1.467,
17:47:03,1387,0,13.73,52.0,7.0,45.0,24.31,14.10,1.352,
17:47:04,1409,0,13.73,52.0,7.0,46.0,23.92,13.90,1.374,
17:47:05,1440,0,13.73,51.0,7.0,46.0,23.92,14.00,1.377,
17:47:06,1432,0,13.73,52.0,7.0,46.0,24.31,14.20,1.396,
17:47:07,1429,0,13.73,53.0,7.0,46.0,23.53,13.90,1.420,
17:47:08,1483,0,13.73,52.0,7.0,46.0,24.31,13.60,1.446,
17:47:09,1440,0,13.73,52.0,7.0,46.0,23.92,14.10,1.404,
17:47:10,1409,0,13.73,51.0,7.0,46.0,22.75,14.00,1.347,
17:47:11,1437,0,13.73,53.0,7.0,46.0,23.53,14.10,1.428,
17:47:12,1528,0,13.73,52.0,7.0,46.0,22.35,14.20,1.490,
17:47:13,1490,0,13.73,52.0,7.0,46.0,23.92,14.10,1.452,
17:47:14,1480,0,13.73,50.0,7.0,46.0,23.14,14.00,1.387,
17:47:15,1465,0,13.73,52.0,7.0,46.0,21.18,14.00,1.428,
17:47:16,1484,0,13.73,52.0,7.0,46.0,21.96,13.80,1.447,
17:47:18,1474,0,13.73,51.0,7.0,47.0,22.35,13.90,1.409,
17:47:19,1519,0,13.73,49.0,7.0,47.0,22.35,14.00,1.396,
17:47:20,1497,0,13.73,51.0,7.0,47.0,21.96,14.00,1.431,
17:47:21,1506,0,13.73,51.0,7.0,47.0,21.96,14.00,1.440,
17:47:22,1438,0,13.73,51.0,7.0,47.0,21.18,14.00,1.375,
17:47:22,1512,0,13.73,50.0,7.0,47.0,21.96,14.00,1.417,
17:47:23,1463,0,13.73,51.0,7.0,47.0,21.57,14.00,1.399,
17:47:24,1513,0,13.73,51.0,7.0,47.0,21.96,14.00,1.447,
17:47:25,1522,0,13.73,51.0,7.0,47.0,21.57,14.30,1.456,
17:47:26,1473,0,13.73,51.0,7.0,47.0,21.57,14.30,1.408,
17:47:28,1488,0,13.73,50.0,7.0,47.0,21.18,14.10,1.395,
17:47:29,1442,0,13.73,50.0,7.0,47.0,22.35,13.80,1.352,
17:47:31,1449,0,13.73,51.0,7.0,49.0,21.18,14.00,1.386,
17:47:32,1471,0,13.73,50.0,7.0,49.0,22.35,14.00,1.379,
17:47:33,1507,0,13.73,50.0,7.0,49.0,21.96,13.80,1.413,
17:47:34,1456,0,13.73,51.0,7.0,49.0,21.57,14.10,1.392,
17:47:35,1480,0,13.73,49.0,7.0,49.0,21.57,14.10,1.359,
17:47:36,1460,0,13.73,51.0,7.0,49.0,21.57,14.10,1.397,
17:47:37,1442,0,13.73,51.0,7.0,49.0,21.18,13.90,1.379,
17:47:38,1509,0,13.73,51.0,7.0,49.0,20.78,13.90,1.443,
17:47:39,1469,0,13.73,50.0,7.0,49.0,22.35,13.90,1.377,
17:47:40,1408,0,13.73,49.0,7.0,49.0,21.96,13.80,1.293,
17:47:41,1470,0,13.73,50.0,7.0,49.0,21.96,13.40,1.378,
17:47:42,1428,0,13.73,49.0,7.0,49.0,21.18,13.80,1.312,
17:47:43,1448,0,13.73,50.0,7.0,50.0,21.18,14.10,1.358,
17:47:44,1489,0,13.73,50.0,7.0,50.0,22.35,14.10,1.396,
17:47:45,1459,0,13.73,49.0,7.0,50.0,21.57,14.00,1.340,
17:47:46,1442,0,13.73,50.0,7.0,50.0,21.57,14.20,1.352,
17:47:48,1476,0,13.73,50.0,7.0,50.0,21.96,14.20,1.384,
17:47:49,1476,0,13.73,50.0,7.0,50.0,21.96,14.10,1.384,
17:47:50,1414,0,13.73,49.0,7.0,50.0,21.18,13.60,1.299,
17:47:51,1450,0,13.73,50.0,7.0,50.0,21.57,13.50,1.360,
17:47:52,1426,0,13.73,50.0,7.0,50.0,21.96,13.50,1.337,
17:47:53,1446,0,13.73,49.0,7.0,50.0,21.57,13.60,1.328,
17:47:53,1452,0,13.73,50.0,7.0,50.0,21.18,13.80,1.361,
17:47:54,1486,0,13.73,50.0,7.0,50.0,21.18,14.20,1.393,
17:47:55,1436,0,13.73,49.0,7.0,50.0,21.18,13.60,1.319,
17:47:56,1403,0,13.73,49.0,7.0,51.0,21.96,13.90,1.289,
17:47:57,1426,0,13.73,49.0,7.0,51.0,20.78,14.00,1.311,
17:47:59,1458,0,13.73,51.0,7.0,51.0,21.57,14.00,1.394,
17:48:00,1475,0,13.73,50.0,7.0,51.0,21.18,13.90,1.383,
17:48:01,1457,0,13.73,50.0,7.0,51.0,21.18,13.80,1.366,
17:48:02,1469,0,13.73,50.0,7.0,51.0,21.96,14.00,1.377,
17:48:04,1436,0,13.73,51.0,7.0,51.0,20.78,14.10,1.373,
17:48:05,1440,0,13.73,50.0,7.0,51.0,21.96,14.00,1.350,
17:48:06,1396,0,13.73,50.0,7.0,51.0,21.18,14.00,1.308,
17:48:06,1438,0,13.73,50.0,7.0,51.0,21.18,14.00,1.348,
17:48:07,1432,0,13.73,50.0,7.0,51.0,21.57,14.00,1.342,
17:48:08,1414,0,13.73,50.0,7.0,51.0,20.78,14.00,1.326,
17:48:09,1462,0,13.73,50.0,7.0,51.0,21.96,14.10,1.371,
17:48:10,1412,0,13.73,50.0,7.0,51.0,21.18,13.80,1.323,
17:48:11,1450,0,13.73,50.0,7.0,52.0,21.57,13.90,1.360,
17:48:12,1426,0,13.73,49.0,7.0,52.0,20.78,14.00,1.310,
17:48:13,1422,0,13.73,50.0,7.0,52.0,21.18,13.80,1.333,
17:48:14,1437,0,13.73,51.0,7.0,52.0,21.57,13.60,1.374,
17:48:15,1420,0,13.73,49.0,7.0,52.0,21.57,13.80,1.304,
17:48:17,1424,0,13.73,51.0,7.0,52.0,21.18,14.10,1.362,
17:48:18,1426,0,13.73,50.0,7.0,52.0,21.96,14.20,1.337,
17:48:19,1399,0,13.73,49.0,7.0,52.0,21.57,13.90,1.285,
17:48:20,1404,0,13.73,50.0,7.0,52.0,20.39,13.90,1.316,
17:48:21,1404,0,13.73,49.0,7.0,52.0,21.18,13.80,1.290,
17:48:22,1370,0,13.73,49.0,7.0,52.0,21.18,13.60,1.259,
17:48:23,1439,0,13.73,49.0,7.0,52.0,20.78,13.90,1.322,
17:48:23,1369,0,13.73,50.0,7.0,52.0,21.18,13.90,1.283,
17:48:25,1415,0,13.73,49.0,7.0,52.0,21.18,13.40,1.300,
17:48:26,1417,0,13.73,49.0,7.0,52.0,21.18,13.20,1.302,
17:48:27,1430,0,13.73,50.0,7.0,53.0,20.00,13.90,1.341,
17:48:28,1404,0,13.73,49.0,7.0,53.0,21.57,13.90,1.290,
17:48:29,1434,0,13.73,51.0,7.0,53.0,21.57,14.10,1.371,
17:48:30,1386,0,13.73,50.0,7.0,53.0,20.78,14.20,1.299,
17:48:31,1396,0,13.73,50.0,7.0,53.0,20.78,13.80,1.309,
17:48:33,1422,0,13.73,49.0,7.0,53.0,21.18,13.90,1.306,
17:48:34,1418,0,13.73,49.0,7.0,53.0,20.00,13.90,1.303,
17:48:35,1382,0,13.73,52.0,7.0,53.0,21.18,13.80,1.347,
17:48:36,1428,0,13.73,49.0,7.0,53.0,21.18,14.10,1.311,
17:48:36,1408,0,13.73,50.0,7.0,53.0,20.39,14.10,1.319,
17:48:37,1431,0,13.73,50.0,7.0,53.0,20.39,14.00,1.342,
17:48:38,1346,0,13.73,49.0,7.0,53.0,21.96,13.60,1.237,
17:48:39,1364,0,13.73,49.0,7.0,53.0,21.57,13.50,1.253,
17:48:40,1400,0,13.73,50.0,7.0,53.0,21.18,13.90,1.313,
17:48:41,1404,0,13.73,49.0,7.0,55.0,21.18,13.90,1.290,
17:48:42,1371,0,13.73,49.0,7.0,55.0,21.57,13.60,1.260,
17:48:43,1383,0,13.73,50.0,7.0,55.0,21.18,13.60,1.297,
17:48:45,1452,0,13.73,49.0,7.0,55.0,21.18,13.50,1.334,
17:48:46,1414,0,13.73,50.0,7.0,55.0,21.18,13.60,1.326,
17:48:47,1444,0,13.73,49.0,7.0,55.0,21.57,13.90,1.327,
17:48:48,1404,0,13.73,49.0,7.0,55.0,21.18,13.60,1.290,
17:48:49,1408,0,13.73,48.0,7.0,55.0,20.00,13.50,1.268,
17:48:50,1406,0,13.73,49.0,7.0,55.0,20.39,14.10,1.292,
17:48:51,1377,0,13.73,49.0,7.0,55.0,21.18,14.10,1.265,
17:48:52,1390,0,13.73,50.0,7.0,55.0,21.96,13.50,1.303,
17:48:53,1359,0,13.73,49.0,7.0,55.0,21.18,13.60,1.249,
17:48:54,1406,0,13.73,50.0,7.0,55.0,21.57,13.80,1.318,
17:48:55,1408,0,13.73,50.0,7.0,55.0,20.78,14.20,1.320,
17:48:56,1396,0,13.73,49.0,7.0,55.0,21.57,14.20,1.283,
17:48:57,1328,0,13.73,50.0,7.0,55.0,21.18,13.40,1.245,
17:48:58,1404,0,13.73,49.0,7.0,56.0,21.18,13.40,1.290,
17:48:59,1345,0,13.73,48.0,7.0,56.0,21.57,14.10,1.210,
17:49:00,1369,0,13.73,49.0,7.0,56.0,21.18,14.10,1.258,
17:49:02,1392,0,13.73,49.0,7.0,56.0,21.57,13.60,1.279,
17:49:03,1402,0,13.73,48.0,7.0,56.0,21.57,14.00,1.261,
17:49:04,1355,0,13.73,49.0,7.0,56.0,21.96,14.00,1.245,
17:49:05,1363,0,13.73,49.0,7.0,56.0,20.78,13.90,1.252,
17:49:06,1337,0,13.73,49.0,7.0,56.0,21.18,13.90,1.229,
17:49:07,1333,0,13.73,50.0,7.0,56.0,20.78,13.60,1.250,
17:49:08,1405,0,13.73,49.0,7.0,56.0,21.18,13.90,1.291,
17:49:09,1317,0,13.73,50.0,7.0,56.0,21.18,13.60,1.235,
17:49:10,1367,0,13.73,49.0,7.0,56.0,20.78,13.60,1.256,
17:49:11,1378,0,13.73,50.0,7.0,56.0,20.78,13.80,1.292,
17:49:12,1352,0,13.73,50.0,7.0,56.0,21.57,13.80,1.268,
17:49:14,1324,0,13.73,49.0,7.0,56.0,21.18,13.40,1.216,
17:49:16,1324,0,13.73,49.0,7.0,57.0,21.18,13.90,1.216,
17:49:20,1324,0,13.73,49.0,7.0,57.0,21.18,13.80,1.216,
17:49:22,1364,0,13.73,49.0,7.0,57.0,21.18,14.00,1.253,
17:49:24,1369,0,13.73,49.0,7.0,57.0,21.57,13.90,1.258,
17:49:26,1313,0,13.73,49.0,7.0,57.0,21.18,14.00,1.206,
17:49:27,1332,0,13.73,49.0,7.0,57.0,21.57,14.10,1.223,
17:49:28,1390,0,13.73,49.0,7.0,57.0,21.18,14.20,1.277,
17:49:29,1371,0,13.73,49.0,7.0,57.0,20.78,13.60,1.260,
17:49:30,1363,0,13.73,49.0,7.0,57.0,20.39,13.80,1.252,
17:49:32,1377,0,13.73,49.0,7.0,58.0,21.18,13.80,1.265,
17:49:33,1322,0,13.73,48.0,7.0,58.0,20.78,13.60,1.189,
17:49:34,1390,0,13.73,49.0,7.0,58.0,20.78,13.20,1.277,
17:49:35,1341,0,13.73,49.0,7.0,58.0,20.78,13.50,1.232,
17:49:36,1423,0,13.73,48.0,7.0,58.0,21.57,13.80,1.281,
17:49:37,1297,0,13.73,48.0,7.0,58.0,20.78,13.80,1.167,
17:49:38,1366,0,13.73,49.0,7.0,58.0,21.18,13.60,1.254,
17:49:38,1324,0,13.73,49.0,7.0,58.0,20.78,13.80,1.217,
17:49:39,1316,0,13.73,50.0,7.0,58.0,21.57,14.00,1.233,
17:49:40,1272,0,13.73,50.0,7.0,58.0,21.18,14.00,1.193,
17:49:41,1344,0,13.73,49.0,7.0,58.0,21.18,14.30,1.235,
17:49:42,1367,0,13.73,49.0,7.0,58.0,21.18,14.30,1.256,
17:49:44,1287,0,13.73,49.0,7.0,58.0,21.57,13.60,1.183,
17:49:45,1261,0,13.73,48.0,7.0,58.0,21.57,13.80,1.135,
17:49:46,1314,11,13.73,49.0,7.0,58.0,21.57,13.50,1.207,1
17:49:47,1327,11,13.73,49.0,7.0,59.0,21.18,13.50,1.219,1
17:49:49,1306,11,13.73,49.0,7.0,59.0,21.18,13.30,1.200,1
17:49:50,1333,11,13.73,49.0,7.0,59.0,21.18,13.60,1.225,1
17:49:51,1339,11,13.73,48.0,7.0,59.0,20.78,14.00,1.205,1
17:49:51,1351,12,13.73,48.0,7.0,59.0,21.57,13.60,1.216,1
17:49:52,1332,11,13.73,49.0,7.0,59.0,20.78,13.80,1.224,1
17:49:53,1336,11,13.73,49.0,7.0,59.0,20.39,13.80,1.228,1
17:49:56,1358,11,13.73,49.0,7.0,59.0,20.39,13.80,1.248,1
17:49:57,1322,11,13.73,49.0,7.0,59.0,20.78,13.90,1.215,1
17:49:58,1350,12,13.73,48.0,7.0,59.0,21.18,13.80,1.215,1
17:49:59,1348,16,13.73,49.0,7.0,59.0,20.78,13.50,1.238,2
17:50:00,1348,16,13.73,49.0,7.0,59.0,21.18,13.30,1.238,2
17:50:01,1323,16,13.73,50.0,7.0,59.0,21.18,13.60,1.240,2
17:50:03,1340,22,13.73,49.0,7.0,61.0,21.57,13.90,1.232,3
17:50:04,1303,21,13.73,49.0,7.0,61.0,21.18,14.10,1.197,3
17:50:05,1328,21,13.73,49.0,7.0,61.0,20.78,13.80,1.220,3
17:50:06,1362,21,13.73,50.0,7.0,61.0,21.18,14.10,1.277,3
17:50:07,1297,21,13.73,49.0,7.0,61.0,21.57,14.20,1.191,3
17:50:07,1307,20,13.73,49.0,7.0,61.0,21.57,14.00,1.201,3
17:50:08,1300,25,13.73,50.0,7.0,61.0,21.18,13.60,1.219,4
17:50:09,1358,25,13.73,49.0,7.0,61.0,21.18,14.00,1.248,4
17:50:10,1335,26,13.73,49.0,7.0,61.0,21.18,14.00,1.227,4
17:50:11,1309,25,13.73,49.0,7.0,61.0,21.57,13.60,1.203,4
17:50:12,1323,25,13.73,48.0,7.0,61.0,21.57,13.60,1.191,4
17:50:14,1274,28,13.73,50.0,7.0,61.0,21.18,14.10,1.195,5
17:50:15,1308,29,13.73,49.0,7.0,61.0,21.18,14.10,1.201,5
17:50:16,1255,27,13.73,49.0,7.0,61.0,21.18,13.60,1.153,5
17:50:17,1298,29,13.73,50.0,7.0,61.0,21.18,13.60,1.217,5
17:50:19,1305,28,13.73,50.0,7.0,62.0,21.18,13.90,1.223,5
17:50:20,1318,29,13.73,50.0,7.0,62.0,21.57,13.80,1.236,5
17:50:21,1240,29,13.73,50.0,7.0,62.0,21.18,13.80,1.162,6
17:50:21,1318,31,13.73,49.0,7.0,62.0,21.18,14.00,1.211,6
17:50:22,1314,31,13.73,50.0,7.0,62.0,21.57,14.00,1.232,6
17:50:23,1322,32,13.73,49.0,7.0,62.0,21.57,13.90,1.214,6
17:50:24,1300,31,13.73,50.0,7.0,62.0,21.57,14.00,1.219,6
17:50:25,1263,30,13.73,50.0,7.0,62.0,21.57,13.90,1.184,6
17:50:26,1296,31,13.73,49.0,7.0,62.0,21.57,13.60,1.191,6
17:50:27,1317,31,13.73,50.0,7.0,62.0,21.57,13.50,1.234,6
17:50:29,1260,30,13.73,49.0,7.0,62.0,21.57,14.00,1.158,6
17:50:30,1286,31,13.73,49.0,7.0,62.0,21.18,13.80,1.182,6
17:50:31,1302,30,13.73,49.0,7.0,62.0,21.18,13.80,1.197,5
17:50:32,1317,32,13.73,49.0,7.0,62.0,21.57,13.80,1.210,6
17:50:34,1293,31,13.73,49.0,7.0,63.0,21.18,13.40,1.188,6
17:50:35,1340,31,13.73,49.0,7.0,63.0,21.18,13.50,1.231,5
17:50:36,1300,31,13.73,49.0,7.0,63.0,21.18,13.50,1.195,6
17:50:37,1327,31,13.73,49.0,7.0,63.0,21.18,13.80,1.219,6
17:50:37,1323,31,13.73,49.0,7.0,63.0,21.18,13.90,1.215,6
17:50:38,1298,31,13.73,49.0,7.0,63.0,21.57,14.00,1.193,6
17:50:39,1288,31,13.73,49.0,7.0,63.0,21.57,13.60,1.183,6
17:50:40,1257,30,13.73,49.0,7.0,63.0,20.78,13.90,1.155,6
17:50:41,1278,30,13.73,49.0,7.0,63.0,21.57,14.00,1.174,6
17:50:42,1276,31,13.73,49.0,7.0,63.0,21.18,13.50,1.173,6
17:50:43,1301,30,13.73,49.0,7.0,63.0,21.18,13.40,1.195,5
17:50:45,1254,29,13.73,49.0,7.0,63.0,21.18,13.90,1.152,5
17:50:46,1278,30,13.73,49.0,7.0,63.0,21.18,14.20,1.174,6
17:50:47,1267,31,13.73,49.0,7.0,63.0,21.18,13.80,1.164,6
17:50:48,1273,30,13.73,49.0,7.0,63.0,21.57,13.80,1.169,6
17:50:49,1287,30,13.73,49.0,7.0,63.0,21.57,14.20,1.183,6
17:50:50,1284,30,13.73,50.0,7.0,64.0,21.57,14.10,1.203,6
17:50:51,1295,30,13.73,49.0,7.0,64.0,21.18,13.80,1.190,5
17:50:52,1301,31,13.73,49.0,7.0,64.0,21.57,13.60,1.195,6
17:50:53,1255,29,13.73,49.0,7.0,64.0,21.57,13.60,1.153,5
17:50:54,1250,29,13.73,50.0,7.0,64.0,21.57,13.80,1.172,6
17:50:55,1281,30,13.73,49.0,7.0,64.0,21.18,13.50,1.177,6
17:50:56,1286,30,13.73,50.0,7.0,64.0,21.18,13.50,1.205,6
17:50:57,1308,30,13.73,49.0,7.0,64.0,21.57,14.00,1.201,5
17:50:58,1258,30,13.73,50.0,7.0,64.0,21.57,13.40,1.180,6
17:50:59,1272,29,13.73,50.0,7.0,64.0,21.18,13.50,1.193,5
17:51:00,1267,30,13.73,49.0,7.0,64.0,21.18,14.10,1.164,6
17:51:01,1268,29,13.73,49.0,7.0,64.0,21.18,13.90,1.165,5
17:51:03,1268,30,13.73,49.0,7.0,64.0,20.78,13.90,1.165,6
17:51:04,1270,31,13.73,49.0,7.0,64.0,21.18,13.90,1.166,6
17:51:05,1266,30,13.73,49.0,7.0,64.0,20.78,14.10,1.163,6
17:51:06,1297,30,13.73,49.0,7.0,64.0,21.57,14.00,1.192,5
17:51:07,1272,30,13.73,49.0,7.0,64.0,21.18,14.10,1.169,6
17:51:08,1246,30,13.73,49.0,7.0,65.0,21.18,13.90,1.145,6
17:51:08,1255,30,13.73,49.0,7.0,65.0,21.18,14.00,1.153,6
17:51:09,1257,30,13.73,49.0,7.0,65.0,21.57,13.80,1.155,6
17:51:10,1267,30,13.73,49.0,7.0,65.0,21.18,13.50,1.164,6
17:51:11,1244,31,13.73,49.0,7.0,65.0,21.18,13.80,1.143,6
17:51:12,1278,30,13.73,49.0,7.0,65.0,21.57,13.80,1.174,6
17:51:14,1243,29,13.73,49.0,7.0,65.0,21.18,13.80,1.142,6
17:51:15,1292,31,13.73,49.0,7.0,65.0,21.18,13.90,1.187,6
17:51:17,1292,32,13.73,49.0,7.0,65.0,21.18,14.10,1.187,6
